SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
93,9:31:07,14/01/2025,K_lowfl_medbth,Karina Guo,,,414,Mid,0.080766,1.901572,0.077475,0.867205,2.54616,2.498981,3.639386,1.093225,24.801321,25.269554,36.11935,0.441786,7.5,PSF-01163_20250114093107_d49,0,0,0,148.854019,539.252747,0.723962,0.5,0.8,27.360596,1,64.08,62.89,28.79,27.28,27.28,100.76,79.8,79.3,0.5,94,3.945,9:30:49,14/01/2025,-1.6,1,0,0,0.004,-0.02,0.422,0.397,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.458914,2.5024,1.073489,0.761487,0.234594,-0.015193,0.410408,0.189528,148.854019,0.001162,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114093107_d49,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
94,9:31:38,14/01/2025,K_lowfl_medbth,Karina Guo,,,709,Mid,0.106131,1.906553,0.100535,1.099799,2.550442,2.490812,3.618986,1.068544,24.719694,25.311483,35.916088,0.441786,7.5,PSF-01163_20250114093138_4aa,0,0,0,166.58342,669.369568,0.751134,0.5,0.8,26.860754,1,64.12,62.62,28.81,27.19,27.19,100.76,80,79.5,0.7,89,3.944,9:30:49,14/01/2025,-1.6,1,0,0,0.003,0.208,0.636,1.033,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.458554,2.50245,1.075341,0.761797,0.234424,-0.01651,0.412769,0.185109,166.58342,0.001173,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114093138_4aa,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
95,9:32:17,14/01/2025,K_lowfl_medbth,Karina Guo,,,709,Mid,0.086579,1.902377,0.08281,0.954829,2.558996,2.507088,3.684737,1.125741,24.883137,25.398331,36.571438,0.441786,7.5,PSF-01163_20250114093217_4fd,0,0,0,151.842361,618.211243,0.754384,0.5,0.8,26.36381,1,64.28,62.97,28.82,27.5,27.5,100.75,79.8,79.2,0.8,87,3.945,9:30:49,14/01/2025,-1.6,1,0,0,0.004,0.002,-0.109,-0.127,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.459015,2.502664,1.073788,0.761129,0.234285,-0.013138,0.4157,0.183341,151.842361,0.001153,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114093217_4fd,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
96,9:32:50,14/01/2025,K_lowfl_medbth,Karina Guo,,,709,Mid,0.127163,1.903753,0.119201,1.237085,2.574119,2.506936,3.587839,1.013721,24.880516,25.547281,35.608128,0.441786,7.5,PSF-01163_20250114093250_4c2,0,0,0,148.733856,613.832458,0.757696,0.5,0.8,28.003666,1,64.62,62.93,28.84,27.04,27.04,100.76,79.9,79.6,0.4,92,3.939,9:30:49,14/01/2025,-1.6,1,0.003,0,0.004,0.146,0.161,0.283,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.458956,2.503122,1.074299,0.762062,0.234183,-0.018505,0.418135,0.187715,148.733856,0.001155,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114093250_4c2,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
97,9:33:18,14/01/2025,K_lowfl_medbth,Karina Guo,,,246,Mid,0.029387,1.904582,0.028941,0.340164,2.535785,2.517315,3.683528,1.147743,24.983715,25.167027,36.558079,0.441786,7.5,PSF-01163_20250114093318_99c,0,0,0,121.168968,488.194946,0.751802,0.5,0.8,28.989813,1,63.61,63.15,28.85,27.49,27.49,100.76,79.9,79.3,0.7,96,3.943,9:30:49,14/01/2025,-1.6,1,0.003,0,-9999,-0.476,-0.113,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.459236,2.501751,1.074607,0.761488,0.234069,-0.013472,0.420335,0.191197,121.168968,0.001165,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114093318_99c,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
98,9:35:08,14/01/2025,K_lowfl_medbth,Karina Guo,,,246,Mid,0.063459,1.902684,0.061411,0.798452,2.547964,2.50456,3.816618,1.268654,24.857244,25.288023,37.879154,0.441786,7.5,PSF-01163_20250114093508_e4b,0,0,0,119.261383,356.829651,0.665775,0.5,0.8,25.108746,1,63.7,62.61,28.91,28.1,28.1,100.76,79.8,79.3,0.7,94,3.941,9:30:49,14/01/2025,-1.6,1,0,0,0.001,0.24,0.653,2.188,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.458523,2.501858,1.073902,0.761416,0.233522,-0.007109,0.428662,0.189356,119.261383,0.001129,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114093508_e4b,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
99,9:35:57,14/01/2025,K_lowfl_medbth,Karina Guo,,,246,Mid,0.035457,1.902804,0.034808,0.473182,2.529196,2.503472,3.855412,1.326217,24.848114,25.103432,38.266739,0.441786,7.5,PSF-01163_20250114093557_439,0,0,0,215.41214,662.776001,0.674985,0.5,0.8,23.520061,1,63.11,62.47,28.94,28.27,28.27,100.75,79.8,79.4,0.6,87,3.94,9:30:49,14/01/2025,-1.6,1,-0.001,0,-0.001,0.128,0.376,1.404,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.458333,2.50106,1.073946,0.761582,0.233233,-0.005448,0.432289,0.183119,215.41214,0.001139,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114093557_439,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
100,9:36:36,14/01/2025,K_lowfl_medbth,Karina Guo,,,129,High,0.067808,1.903836,0.065476,0.749738,2.554458,2.513741,3.672404,1.117946,24.951273,25.355425,36.452106,0.441786,7.5,PSF-01163_20250114093636_63a,0,0,0,133.390182,584.296692,0.771708,0.5,0.8,27.244785,1,63.67,62.65,28.96,27.44,27.44,100.75,79.9,73.7,7.7,88,3.939,9:30:49,14/01/2025,-1.6,1,0,0,0.003,0.161,0.212,0.414,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.458565,2.501808,1.07433,0.749282,0.233041,-0.015357,0.435131,0.184118,133.390182,0.00114,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114093636_63a,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
101,9:37:13,14/01/2025,K_lowfl_medbth,Karina Guo,,,129,High,0.075372,1.899657,0.072496,0.880226,2.553686,2.505747,3.738718,1.185031,24.871864,25.347708,37.110245,0.441786,7.5,PSF-01163_20250114093713_0df,0,0,0,141.868469,606.099487,0.765932,0.5,0.8,26.933029,1,63.58,62.39,28.98,27.74,27.74,100.75,79.7,79.4,0.3,88,3.937,9:30:49,14/01/2025,-1.6,1,-0.001,0,-0.001,0.048,0.045,0.081,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.458216,2.501689,1.072778,0.761749,0.232877,-0.012023,0.437859,0.183811,141.868469,0.001168,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114093713_0df,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
102,9:37:37,14/01/2025,K_lowfl_medbth,Karina Guo,,,129,High,0.10908,1.905328,0.103174,1.119267,2.568412,2.507691,3.627829,1.059417,24.889063,25.491716,36.006527,0.441786,7.5,PSF-01163_20250114093737_1ad,0,0,0,145.702957,611.71637,0.761813,0.5,0.8,26.999313,1,63.92,62.41,28.98,27.23,27.23,100.75,80,79.4,0.8,89,3.937,9:30:49,14/01/2025,-1.6,1,-0.001,0,0.004,0.094,0.111,-0.045,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.45824,2.502146,1.074885,0.761561,0.232803,-0.01806,0.439581,0.184414,145.702957,0.001139,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114093737_1ad,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
103,9:39:10,14/01/2025,K_lowfl_medbth,Karina Guo,,,462,Low,0.090413,1.902902,0.086312,1.073371,2.584526,2.526203,3.797938,1.213412,25.070433,25.649233,37.691322,0.441786,7.5,PSF-01163_20250114093910_dc4,0,0,0,128.115891,491.692535,0.739439,0.5,0.8,27.961798,1,64.12,62.67,29.04,28.01,28.01,100.76,79.8,70.1,12.2,95,3.936,9:30:49,14/01/2025,-1.6,1,0,0.001,0.004,0.334,0.549,0.648,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.458572,2.502405,1.073983,0.741395,0.2323,-0.009625,0.446559,0.189576,128.115891,0.001156,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114093910_dc4,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
104,9:39:56,14/01/2025,K_lowfl_medbth,Karina Guo,,,462,Low,0.111026,1.902533,0.104904,1.238333,2.583097,2.515793,3.735289,1.152192,24.966681,25.634613,37.068943,0.441786,7.5,PSF-01163_20250114093956_ec3,0,0,0,130.851028,543.898315,0.75942,0.5,0.8,28.96044,1,63.95,62.29,29.07,27.73,27.73,100.77,79.8,77.2,3.3,95,3.935,9:30:49,14/01/2025,-1.6,1,0,0,0.002,-0.155,-0.155,-0.541,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.458064,2.502177,1.073846,0.756788,0.231984,-0.013331,0.449891,0.190272,130.851028,0.001162,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114093956_ec3,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
105,9:40:30,14/01/2025,K_lowfl_medbth,Karina Guo,,,462,Low,0.076739,1.901905,0.073763,0.927736,2.568022,2.51757,3.795375,1.227352,24.98419,25.484882,37.665047,0.441786,7.5,PSF-01163_20250114094030_70b,0,0,0,86.276649,349.735748,0.753309,0.5,0.8,27.462881,1,63.51,62.26,29.09,28,28,100.77,79.8,79.1,0.8,91,3.931,9:30:49,14/01/2025,-1.6,1,-0.001,0,0.003,-0.167,-0.353,-0.758,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.458024,2.501567,1.073612,0.761052,0.231802,-0.010389,0.452319,0.186622,86.276649,0.001159,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114094030_70b,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
106,9:43:47,14/01/2025,K_lowfl_medbth,Karina Guo,,,601,Low,0.107686,1.902041,0.101916,1.074376,2.557214,2.498775,3.587255,1.030041,24.79368,25.373526,35.593937,0.441786,7.5,PSF-01163_20250114094347_588,0,0,0,131.919266,550.174683,0.760223,0.5,0.8,29.49733,1,62.89,61.45,29.19,27.04,27.04,100.78,79.8,79.3,0.6,97,3.929,9:43:13,14/01/2025,-1.55,1,0,0,0.004,-0.1,-0.298,-0.669,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.456946,2.500632,1.073663,0.761444,0.230923,-0.02264,0.466665,0.19172,131.919266,0.001154,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114094347_588,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
107,9:44:15,14/01/2025,K_lowfl_medbth,Karina Guo,,,601,Low,0.074501,1.903913,0.071696,0.818657,2.547966,2.503488,3.663307,1.115341,24.840076,25.281389,36.348011,0.441786,7.5,PSF-01163_20250114094415_adc,0,0,0,130.039932,562.454224,0.768799,0.5,0.8,29.878521,1,62.64,61.55,29.2,27.4,27.4,100.78,79.9,79.4,0.6,97,3.929,9:43:13,14/01/2025,-1.55,1,0.001,0.001,0.003,0.107,0.275,0.651,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.457071,2.500294,1.074359,0.761635,0.230872,-0.018586,0.468644,0.191857,130.039932,0.001153,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114094415_adc,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
108,9:44:44,14/01/2025,K_lowfl_medbth,Karina Guo,,,601,Low,0.203335,1.907456,0.183748,1.876778,2.604959,2.503297,3.602665,0.997706,24.837931,25.84663,35.745956,0.441786,7.5,PSF-01163_20250114094444_ab8,0,0,0,128.298996,549.794922,0.766642,0.5,0.8,24.930431,1,64.05,61.55,29.19,27.11,27.11,100.79,80.1,79.4,0.9,81,3.929,9:43:13,14/01/2025,-1.55,1,0.001,0,0.002,0.069,0.312,-0.136,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.457075,2.502209,1.075677,0.761608,0.23089,-0.021842,0.470719,0.178061,128.298996,0.00114,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114094444_ab8,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
110,9:46:08,14/01/2025,K_lowfl_medbth,Karina Guo,,,151,Low,0.069044,1.905523,0.06663,0.877865,2.550512,2.502868,3.836377,1.285865,24.832502,25.305204,38.063072,0.441786,7.5,PSF-01163_20250114094608_60b,0,0,0,185.367462,613.485596,0.697845,0.5,0.8,27.817911,1,62.65,61.48,29.21,28.19,28.19,100.79,80,79.3,0.8,100,3.928,9:43:13,14/01/2025,-1.55,1,0.001,0,0.002,-0.691,-0.174,-0.401,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.456975,2.500299,1.074957,0.761491,0.230728,-0.009608,0.476654,0.194028,185.367462,0.001131,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114094608_60b,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
111,9:46:40,14/01/2025,K_lowfl_medbth,Karina Guo,,,151,Low,0.079612,1.905413,0.076419,0.953914,2.569372,2.517609,3.787786,1.218414,24.979374,25.492964,37.581902,0.441786,7.5,PSF-01163_20250114094640_0ff,0,0,0,180.536621,576.555481,0.68687,0.5,0.8,23.621731,1,63.08,61.81,29.22,27.97,27.97,100.79,80,79.3,0.8,86,3.926,9:43:13,14/01/2025,-1.55,1,0,0,0,-0.242,-0.329,-0.982,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.457412,2.50089,1.074917,0.761511,0.230659,-0.012239,0.478894,0.18213,180.536621,0.001124,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114094640_0ff,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
112,9:46:59,14/01/2025,K_lowfl_medbth,Karina Guo,,,151,Low,0.054095,1.903345,0.0526,0.68755,2.553007,2.515639,3.828707,1.2757,24.96002,25.330782,37.988197,0.441786,7.5,PSF-01163_20250114094659_513,0,0,0,187.485687,572.396301,0.672455,0.5,0.8,25.239113,1,62.67,61.75,29.22,28.15,28.15,100.79,79.9,79.2,0.8,94,3.926,9:43:13,14/01/2025,-1.55,1,0.001,0.001,-9999,0.016,0.222,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.457329,2.500323,1.074147,0.761261,0.230622,-0.010143,0.480119,0.188963,187.485687,0.001145,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114094659_513,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
113,9:47:27,14/01/2025,K_lowfl_medbth,Karina Guo,,,25,Mid,0.059308,1.904298,0.057517,0.72422,2.554785,2.515448,3.783995,1.22921,24.956696,25.346972,37.542423,0.441786,7.5,PSF-01163_20250114094727_0d9,0,0,0,137.342331,581.395996,0.763771,0.5,0.8,31.279505,1,62.69,61.72,29.23,27.95,27.95,100.79,79.9,79.4,0.6,102,3.925,9:43:13,14/01/2025,-1.55,1,0.001,0.001,0.004,-0.084,-0.142,-0.458,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.45729,2.500348,1.074502,0.761771,0.230561,-0.012563,0.482085,0.196402,137.342331,0.001127,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114094727_0d9,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
114,9:47:56,14/01/2025,K_lowfl_medbth,Karina Guo,,,25,Mid,0.070574,1.907855,0.068056,0.829794,2.559483,2.514523,3.749929,1.190447,24.948141,25.394211,37.205372,0.441786,7.5,PSF-01163_20250114094756_47b,0,0,0,144.659042,605.941772,0.761266,0.5,0.8,17.896591,1,62.78,61.67,29.24,27.8,27.8,100.79,80.1,79.4,0.8,59,3.924,9:43:13,14/01/2025,-1.55,1,0,0.001,0.002,0.118,-0.012,-0.032,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.457227,2.50047,1.075826,0.761723,0.230499,-0.014439,0.484099,0.15847,144.659042,0.001153,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114094756_47b,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
115,9:48:26,14/01/2025,K_lowfl_medbth,Karina Guo,,,25,Mid,0.114554,1.90407,0.108053,1.250627,2.584249,2.516331,3.71436,1.130111,24.966139,25.639994,36.852554,0.441786,7.5,PSF-01163_20250114094826_afd,0,0,0,144.587158,596.079102,0.757436,0.5,0.8,28.442287,1,63.36,61.7,29.24,27.63,27.63,100.79,79.9,79.4,0.6,94,3.924,9:43:13,14/01/2025,-1.55,1,0,-0.001,0.003,-0.292,-0.538,-0.897,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.457256,2.501264,1.074417,0.761724,0.230444,-0.016399,0.48616,0.189002,144.587158,0.001144,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114094826_afd,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
117,9:52:23,14/01/2025,K_lowfl_medbth,Karina Guo,,,348,High,0.0479,1.90308,0.046724,0.61467,2.557242,2.52383,3.84106,1.283818,25.040911,25.372417,38.110191,0.441786,7.5,PSF-01163_20250114095223_df5,0,0,0,128.783936,505.037781,0.745001,0.5,0.8,29.448315,1,62.17,61.36,29.39,28.21,28.21,100.79,79.8,72.9,8.7,99,3.919,9:43:13,14/01/2025,-1.55,1,0.001,0.001,-0.002,0.01,-0.045,0.801,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.45678,2.499615,1.074049,0.74753,0.229105,-0.011439,0.502734,0.193301,128.783936,0.001138,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114095223_df5,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
118,9:52:49,14/01/2025,K_lowfl_medbth,Karina Guo,,,348,High,0.103006,1.90261,0.097716,1.201363,2.577374,2.512065,3.777412,1.200039,24.924866,25.572863,37.479721,0.441786,7.5,PSF-01163_20250114095249_320,0,0,0,123.043655,495.245209,0.75155,0.5,0.8,29.21384,1,62.6,61.01,29.41,27.92,27.92,100.79,79.8,79.1,0.9,97,3.918,9:43:13,14/01/2025,-1.55,1,0,0.001,0.003,0.124,0.094,0.094,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.456328,2.500199,1.073874,0.761031,0.22896,-0.014957,0.504488,0.191873,123.043655,0.001179,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114095249_320,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
119,9:53:52,14/01/2025,K_lowfl_medbth,Karina Guo,,,348,High,0.100015,1.899598,0.095012,1.2272,2.580568,2.513722,3.840829,1.260262,24.941984,25.605251,38.109989,0.441786,7.5,PSF-01163_20250114095352_9f7,0,0,0,119.85862,493.727081,0.757237,0.5,0.8,29.941685,1,62.54,60.92,29.45,28.21,28.21,100.78,79.6,79.5,0.2,99,3.917,9:43:13,14/01/2025,-1.55,1,0,0,0.002,0.277,0.463,0.762,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.456192,2.500104,1.072756,0.761804,0.228606,-0.012093,0.508755,0.193329,119.85862,0.001157,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114095352_9f7,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
120,9:54:47,14/01/2025,K_lowfl_medbth,Karina Guo,,,458,Low,0.340755,1.903468,0.289016,3.017653,2.663141,2.499348,3.682238,1.019097,24.80084,26.426146,36.538567,0.441786,7.5,PSF-01163_20250114095447_964,0,0,0,134.489899,536.243652,0.7492,0.5,0.8,29.298086,1,64.44,60.48,29.47,27.48,27.48,100.78,79.9,72.1,9.7,98,3.916,9:54:17,14/01/2025,0.5,0,-0.001,0.001,0.003,-0.051,-0.037,-0.174,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.455614,2.499915,1.074193,0.745782,0.228377,-0.020762,0.512401,0.192383,134.489899,0.001161,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114095447_964,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
121,9:55:19,14/01/2025,K_lowfl_medbth,Karina Guo,,,458,Low,0.217032,1.904376,0.194828,2.364253,2.627019,2.498732,3.81081,1.18379,24.796328,26.069393,37.816811,0.441786,7.5,PSF-01163_20250114095519_546,0,0,0,137.109879,556.747559,0.753731,0.5,0.8,27.403992,1,63.52,60.42,29.48,28.07,28.07,100.77,79.9,79.5,0.5,91,3.916,9:54:17,14/01/2025,0.5,0,-0.001,0.001,-0.002,-0.126,-0.186,-0.414,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.455531,2.498659,1.074531,0.761853,0.228258,-0.014108,0.51452,0.186408,137.109879,0.00115,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114095519_546,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
122,9:55:57,14/01/2025,K_lowfl_medbth,Karina Guo,,,458,Low,0.337174,1.906392,0.286502,3.088685,2.662377,2.495057,3.714465,1.052088,24.757826,26.418104,36.857708,0.441786,7.5,PSF-01163_20250114095557_e9c,0,0,0,128.293991,540.294189,0.762548,0.5,0.8,29.540506,1,64.34,60.29,29.49,27.63,27.63,100.78,80,73.4,8.2,97,3.915,9:54:17,14/01/2025,0.5,0,0,0,-0.001,-0.154,-0.261,-0.563,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.455366,2.499767,1.075281,0.748676,0.228165,-0.019314,0.516944,0.191586,128.293991,0.001144,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114095557_e9c,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
